,Unnamed: 0,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS,TWEET_TEXT_PROCESSED,HASHTAGS,POS,DUPLICATE,NON_ENGLISH,IF,COVID,TWEET_TEXT_PROCESSED_POSTAGGED
623,623,1318982823198457857,2781563673,"Covid has struck again. Son at Uni tested + 3 weeks ago, came out of iso after 14 days, felt fine. 3 days later feels odd, gets test another +. Back in 14 days iso. Crap start to first year Uni. As parents we are powerless and it doesn’t feel nice. ☹️",0,0,1,1,0,"covid has struck again. son at uni tested + 3 weeks ago, came out of iso after 14 days, felt fine. 3 days later feels odd, gets test another +. back in 14 days iso. crap start to first year uni. as parents we are powerless and it does not feel nice. :frowning_face:",[],covid_NN has_VBZ struck_VBN again_RB son_NN at_IN uni_JJ tested_VBD +_RB 3_CD weeks_NNS ago_RB came_VBD out_IN of_IN iso_NN after_IN 14_CD days_NNS felt_VBD fine_JJ 3_CD days_NNS later_RB feels_NNS odd_VBP gets_VBZ test_VBP another_DT +_NN back_RB in_IN 14_CD days_NNS iso_RB crap_VB start_NN to_TO first_JJ year_NN uni_RB as_IN parents_NNS we_PRP are_VBP powerless_JJ and_CC it_PRP does_VBZ not_RB feel_VB nice_JJ frowning_face_NN,False,False,False,True,"covid has struck again. son at uni tested + 3 weeks ago, came out of iso after 14 days, felt fine. 3 days later feels odd, gets test another +. back in 14 days iso. crap start to first year uni. as parents we are powerless and it does not feel nice. :frowning_face: covid_NN has_VBZ struck_VBN again_RB son_NN at_IN uni_JJ tested_VBD +_RB 3_CD weeks_NNS ago_RB came_VBD out_IN of_IN iso_NN after_IN 14_CD days_NNS felt_VBD fine_JJ 3_CD days_NNS later_RB feels_NNS odd_VBP gets_VBZ test_VBP another_DT +_NN back_RB in_IN 14_CD days_NNS iso_RB crap_VB start_NN to_TO first_JJ year_NN uni_RB as_IN parents_NNS we_PRP are_VBP powerless_JJ and_CC it_PRP does_VBZ not_RB feel_VB nice_JJ frowning_face_NN"
624,624,1264957934158729224,754961546,Very odd doesn’t tell his boss- I’m not in tomorrow coz I’m not well think I’ve got Covid- I’ll let you know how I feel but I’m off to Durham . But apparently he didn’t mention it https://t.co/VXNnhUUipL,0,0,0,0,0,very odd does not tell his boss- i am not in tomorrow coz i am not well think i have got covid- i will let you know how i feel but i am off to durham . but apparently he did not mention it ,[],very_RB odd_RB does_VBZ not_RB tell_VB boss_NN i_NN am_VBP not_RB in_IN tomorrow_NN coz_NN i_NN am_VBP not_RB well_RB think_VBP i_NNS have_VBP got_VBN covid_JJ i_NN will_MD let_VB you_PRP know_VB how_WRB i_JJ feel_VBP but_CC i_VBP am_VBP off_RB to_TO durham_VB but_CC apparently_RB he_PRP did_VBD not_RB mention_VB it_PRP,False,False,False,True,very odd does not tell his boss- i am not in tomorrow coz i am not well think i have got covid- i will let you know how i feel but i am off to durham . but apparently he did not mention it  very_RB odd_RB does_VBZ not_RB tell_VB boss_NN i_NN am_VBP not_RB in_IN tomorrow_NN coz_NN i_NN am_VBP not_RB well_RB think_VBP i_NNS have_VBP got_VBN covid_JJ i_NN will_MD let_VB you_PRP know_VB how_WRB i_JJ feel_VBP but_CC i_VBP am_VBP off_RB to_TO durham_VB but_CC apparently_RB he_PRP did_VBD not_RB mention_VB it_PRP
625,625,1310881259321778176,382658703,"My Aunt had covid back in March (confirmed with anti body testing). Extremenely mild symptoms, so much so that she thought she didn't have it and was surprised when it was confirmed. Six months later she is still struggling with post viral fatigue. #LongCovid #CountLongCovid https://t.co/untF7Oo4X2",0,0,1,1,1,"my aunt had covid back in march (confirmed with anti body testing). extremenely mild symptoms, so much so that she thought she did not have it and was surprised when it was confirmed. six months later she is still struggling with post viral fatigue. #longcovid #countlongcovid ","['#LongCovid', '#CountLongCovid']",aunt_NN had_VBD covid_VBN back_RB in_IN march_NN confirmed_VBN with_IN anti_NN body_NN testing_VBG extremenely_RB mild_JJ symptoms_NNS so_RB much_RB so_IN that_IN she_PRP thought_VBD she_PRP did_VBD not_RB have_VB it_PRP and_CC was_VBD surprised_VBN when_WRB it_PRP was_VBD confirmed_VBN six_CD months_NNS later_RB she_PRP is_VBZ still_RB struggling_VBG with_IN post_NN viral_JJ fatigue_NN #longcovid_NN #countlongcovid_NN,False,False,False,True,"my aunt had covid back in march (confirmed with anti body testing). extremenely mild symptoms, so much so that she thought she did not have it and was surprised when it was confirmed. six months later she is still struggling with post viral fatigue. #longcovid #countlongcovid  aunt_NN had_VBD covid_VBN back_RB in_IN march_NN confirmed_VBN with_IN anti_NN body_NN testing_VBG extremenely_RB mild_JJ symptoms_NNS so_RB much_RB so_IN that_IN she_PRP thought_VBD she_PRP did_VBD not_RB have_VB it_PRP and_CC was_VBD surprised_VBN when_WRB it_PRP was_VBD confirmed_VBN six_CD months_NNS later_RB she_PRP is_VBZ still_RB struggling_VBG with_IN post_NN viral_JJ fatigue_NN #longcovid_NN #countlongcovid_NN"
626,626,1332286662882291713,1280529831474716673,@MattCarr55 @egm974 Back in March my mum was telling me COVID was a Chinese Bio Weapon - I’ve learned to push her for sources these days - eventually and sheepishly she said - ‘Me and my friend (unidentified) were down Wetherspoons and some bloke on the next table was talking about it.’ 😳,0,0,1,0,0,back in march my mum was telling me covid was a chinese bio weapon - i have learned to push her for sources these days - eventually and sheepishly she said - ‘me and my friend (unidentified) were down wetherspoons and some bloke on the next table was talking about it.’ :flushed_face:,[],back_RB in_IN march_NN mum_NN was_VBD telling_VBG me_PRP covid_NN was_VBD a_DT chinese_JJ bio_NN weapon_IN i_NN have_VBP learned_VBN to_TO push_VB for_IN sources_NNS these_DT days_NNS eventually_RB and_CC sheepishly_RB she_PRP said_VBD ‘_VB me_PRP and_CC friend_NN unidentified_JJ were_VBD down_JJ wetherspoons_NNS and_CC some_DT bloke_NN on_IN the_DT next_JJ table_NN was_VBD talking_VBG about_IN it_PRP ’_NN flushed_face_NN,False,False,False,True,back in march my mum was telling me covid was a chinese bio weapon - i have learned to push her for sources these days - eventually and sheepishly she said - ‘me and my friend (unidentified) were down wetherspoons and some bloke on the next table was talking about it.’ :flushed_face: back_RB in_IN march_NN mum_NN was_VBD telling_VBG me_PRP covid_NN was_VBD a_DT chinese_JJ bio_NN weapon_IN i_NN have_VBP learned_VBN to_TO push_VB for_IN sources_NNS these_DT days_NNS eventually_RB and_CC sheepishly_RB she_PRP said_VBD ‘_VB me_PRP and_CC friend_NN unidentified_JJ were_VBD down_JJ wetherspoons_NNS and_CC some_DT bloke_NN on_IN the_DT next_JJ table_NN was_VBD talking_VBG about_IN it_PRP ’_NN flushed_face_NN
627,627,1251467245194182656,120757939,"@tanvir_h Both my little girls had fevers too, my husband has covid symptoms but we can't get tested so I don't know whether they had it or there is something else going around. Other little children I know also had fevers with no other symptoms 🤷‍♀️",0,0,1,0,1,"both my little girls had fevers too, my husband has covid symptoms but we cannot get tested so i do not know whether they had it or there is something else going around. other little children i know also had fevers with no other symptoms :woman_shrugging:",[],both_DT little_JJ girls_NNS had_VBD fevers_NNS too_RB husband_NN has_VBZ covid_VBN symptoms_NNS but_CC we_PRP cannot_VBP get_VB tested_VBN so_RB i_JJ do_VBP not_RB know_VB whether_IN they_PRP had_VBD it_PRP or_CC there_EX is_VBZ something_NN else_RB going_VBG around_RB other_JJ little_JJ children_NNS i_VBP know_VBP also_RB had_VBD fevers_NNS with_IN no_DT other_JJ symptoms_NNS woman_shrugging_NN,False,False,False,True,"both my little girls had fevers too, my husband has covid symptoms but we cannot get tested so i do not know whether they had it or there is something else going around. other little children i know also had fevers with no other symptoms :woman_shrugging: both_DT little_JJ girls_NNS had_VBD fevers_NNS too_RB husband_NN has_VBZ covid_VBN symptoms_NNS but_CC we_PRP cannot_VBP get_VB tested_VBN so_RB i_JJ do_VBP not_RB know_VB whether_IN they_PRP had_VBD it_PRP or_CC there_EX is_VBZ something_NN else_RB going_VBG around_RB other_JJ little_JJ children_NNS i_VBP know_VBP also_RB had_VBD fevers_NNS with_IN no_DT other_JJ symptoms_NNS woman_shrugging_NN"
628,628,1315562445885394945,18585425,I am already taking part in the ONS #COVID19 prevalence survey but now also got invited to take part in the Imperial study. Is this like winning the lotto twice in a row?,0,0,0,0,0,i am already taking part in the ons #covid19 prevalence survey but now also got invited to take part in the imperial study. is this like winning the lotto twice in a row?,['#COVID19'],i_NN am_VBP already_RB taking_VBG part_NN in_IN the_DT ons_NNS #covid19_VBP prevalence_NN survey_NN but_CC now_RB also_RB got_VBD invited_VBN to_TO take_VB part_NN in_IN the_DT imperial_JJ study_NN is_VBZ this_DT like_IN winning_VBG the_DT lotto_NN twice_RB in_IN a_DT row_NN,False,False,False,True,i am already taking part in the ons #covid19 prevalence survey but now also got invited to take part in the imperial study. is this like winning the lotto twice in a row? i_NN am_VBP already_RB taking_VBG part_NN in_IN the_DT ons_NNS #covid19_VBP prevalence_NN survey_NN but_CC now_RB also_RB got_VBD invited_VBN to_TO take_VB part_NN in_IN the_DT imperial_JJ study_NN is_VBZ this_DT like_IN winning_VBG the_DT lotto_NN twice_RB in_IN a_DT row_NN
629,629,1290925903070068736,58594198,"I had a couple of Covid symptoms on Monday during my annual leave, work have insisted I go home and together with NHS direct have instructed me to take a test to be on the safe side, so a home testing kit is on order. Hopefully this will be just another test I fail 👍🏼 2/2",0,1,0,0,0,"i had a couple of covid symptoms on monday during my annual leave, work have insisted i go home and together with nhs direct have instructed me to take a test to be on the safe side, so a home testing kit is on order. hopefully this will be just another test i fail :thumbs_up_medium-light_skin_tone: 2/2",[],i_NN had_VBD a_DT couple_NN of_IN covid_NN symptoms_NNS on_IN monday_NN during_IN annual_JJ leave_NN work_NN have_VBP insisted_VBN i_JJ go_VBP home_NN and_CC together_RB with_IN nhs_JJ direct_JJ have_VBP instructed_VBN me_PRP to_TO take_VB a_DT test_NN to_TO be_VB on_IN the_DT safe_JJ side_NN so_IN a_DT home_NN testing_VBG kit_NN is_VBZ on_IN order_NN hopefully_RB this_DT will_MD be_VB just_RB another_DT test_NN i_NN fail_VBP thumbs_up_medium-light_skin_tone_NN 2/2_CD,False,False,False,True,"i had a couple of covid symptoms on monday during my annual leave, work have insisted i go home and together with nhs direct have instructed me to take a test to be on the safe side, so a home testing kit is on order. hopefully this will be just another test i fail :thumbs_up_medium-light_skin_tone: 2/2 i_NN had_VBD a_DT couple_NN of_IN covid_NN symptoms_NNS on_IN monday_NN during_IN annual_JJ leave_NN work_NN have_VBP insisted_VBN i_JJ go_VBP home_NN and_CC together_RB with_IN nhs_JJ direct_JJ have_VBP instructed_VBN me_PRP to_TO take_VB a_DT test_NN to_TO be_VB on_IN the_DT safe_JJ side_NN so_IN a_DT home_NN testing_VBG kit_NN is_VBZ on_IN order_NN hopefully_RB this_DT will_MD be_VB just_RB another_DT test_NN i_NN fail_VBP thumbs_up_medium-light_skin_tone_NN 2/2_CD"
630,630,1333374218197733382,1070695257245929472,"I’m worried for my little sisters man, and my mum too. They better not have covid",0,0,1,0,0,"i am worried for my little sisters man, and my mum too. they better not have covid",[],i_NN am_VBP worried_VBN for_IN little_JJ sisters_NNS man_NN and_CC mum_NN too_RB they_PRP better_VBP not_RB have_VB covid_NN,False,False,False,True,"i am worried for my little sisters man, and my mum too. they better not have covid i_NN am_VBP worried_VBN for_IN little_JJ sisters_NNS man_NN and_CC mum_NN too_RB they_PRP better_VBP not_RB have_VB covid_NN"
631,631,1262323678710202371,453815169,"How is this news? I thought everyone knew this for weeks! BBC News - Coronavirus symptoms: UK adds loss of smell and taste to list
https://t.co/fiSFV4yjP9",0,0,0,0,0,how is this news? i thought everyone knew this for weeks! bbc news - coronavirus symptoms: uk adds loss of smell and taste to list ,[],how_WRB is_VBZ this_DT news_NN i_JJ thought_VBD everyone_NN knew_VBD this_DT for_IN weeks_NNS bbc_NN news_NN coronavirus_NN symptoms_NNS uk_JJ adds_VBZ loss_NN of_IN smell_NN and_CC taste_NN to_TO list_VB,False,False,False,True,how is this news? i thought everyone knew this for weeks! bbc news - coronavirus symptoms: uk adds loss of smell and taste to list  how_WRB is_VBZ this_DT news_NN i_JJ thought_VBD everyone_NN knew_VBD this_DT for_IN weeks_NNS bbc_NN news_NN coronavirus_NN symptoms_NNS uk_JJ adds_VBZ loss_NN of_IN smell_NN and_CC taste_NN to_TO list_VB
632,632,1241800567825092608,46206311,"@NHSDirectWales @Taxiboi3583 @NHS Please sort your systems out! Family member v unwell with poss Covid19 symptoms, she is alone and haa been cut off multiple times after being on hold for over an hour. Trust us there is a problem with your lines",0,0,1,0,1,"please sort your systems out! family member v unwell with poss covid19 symptoms, she is alone and haa been cut off multiple times after being on hold for over an hour. trust us there is a problem with your lines",[],please_VB sort_VB systems_NNS out_RP family_NN member_NN v_NN unwell_NN with_IN poss_NN covid_NN 19_CD symptoms_NNS she_PRP is_VBZ alone_RB and_CC haa_VB been_VBN cut_VBN off_RP multiple_JJ times_NNS after_IN being_VBG on_IN hold_NN for_IN over_IN an_DT hour_NN trust_NN us_PRP there_EX is_VBZ a_DT problem_NN with_IN lines_NNS,False,False,False,True,"please sort your systems out! family member v unwell with poss covid19 symptoms, she is alone and haa been cut off multiple times after being on hold for over an hour. trust us there is a problem with your lines please_VB sort_VB systems_NNS out_RP family_NN member_NN v_NN unwell_NN with_IN poss_NN covid_NN 19_CD symptoms_NNS she_PRP is_VBZ alone_RB and_CC haa_VB been_VBN cut_VBN off_RP multiple_JJ times_NNS after_IN being_VBG on_IN hold_NN for_IN over_IN an_DT hour_NN trust_NN us_PRP there_EX is_VBZ a_DT problem_NN with_IN lines_NNS"
633,633,1321579754768814087,74133268,Telles has tested positive for Covid which is why he has not been involved for #MUFC he hasn't had any symptoms.,0,0,0,0,0,telles has tested positive for covid which is why he has not been involved for #mufc he has not had any symptoms.,['#MUFC'],telles_NNS has_VBZ tested_VBN positive_JJ for_IN covid_NN which_WDT is_VBZ why_WRB he_PRP has_VBZ not_RB been_VBN involved_VBN for_IN #mufc_NN he_PRP has_VBZ not_RB had_VBN any_DT symptoms_NNS,False,False,False,True,telles has tested positive for covid which is why he has not been involved for #mufc he has not had any symptoms. telles_NNS has_VBZ tested_VBN positive_JJ for_IN covid_NN which_WDT is_VBZ why_WRB he_PRP has_VBZ not_RB been_VBN involved_VBN for_IN #mufc_NN he_PRP has_VBZ not_RB had_VBN any_DT symptoms_NNS
634,634,1253703634745012226,102943154,"Has anyone else bought the Covid-19 home testing kit off Wish?

Got mine yesterday, tested today. Apparently I'm pregnant 🤯",0,1,0,0,0,"has anyone else bought the covid-19 home testing kit off wish? got mine yesterday, tested today. apparently i am pregnant :exploding_head:",[],has_VBZ anyone_NN else_RB bought_VBD the_DT covid_NN 19_CD home_NN testing_VBG kit_VBD off_RP wish_JJ got_VBD mine_NN yesterday_NN tested_VBN today_NN apparently_RB i_JJ am_VBP pregnant_JJ exploding_head_NN,False,False,False,True,"has anyone else bought the covid-19 home testing kit off wish? got mine yesterday, tested today. apparently i am pregnant :exploding_head: has_VBZ anyone_NN else_RB bought_VBD the_DT covid_NN 19_CD home_NN testing_VBG kit_VBD off_RP wish_JJ got_VBD mine_NN yesterday_NN tested_VBN today_NN apparently_RB i_JJ am_VBP pregnant_JJ exploding_head_NN"
635,635,1314132564723077120,80512139,"Like mother like daughter....I hate the fact that Covid means I haven't been able to hug you since March! 
The Best Day springs to mind right now when I look back at our little holiday last year ❤❤ https://t.co/X6OsH2JNda",0,0,0,0,0,like mother like daughter..i hate the fact that covid means i have not been able to hug you since march! the best day springs to mind right now when i look back at our little holiday last year :red_heart::red_heart: ,[],like_IN mother_NN like_IN daughter_NN .._VBP i_NN hate_VBP the_DT fact_NN that_IN covid_NN means_VBZ i_NNS have_VBP not_RB been_VBN able_JJ to_TO hug_VB you_PRP since_IN march_NN the_DT best_JJS day_NN springs_NNS to_TO mind_VB right_RB now_RB when_WRB i_NN look_VBP back_RB at_IN little_JJ holiday_NN last_JJ year_NN red_heart_NN ::_VBZ red_heart_NN,False,False,False,True,like mother like daughter..i hate the fact that covid means i have not been able to hug you since march! the best day springs to mind right now when i look back at our little holiday last year :red_heart::red_heart:  like_IN mother_NN like_IN daughter_NN .._VBP i_NN hate_VBP the_DT fact_NN that_IN covid_NN means_VBZ i_NNS have_VBP not_RB been_VBN able_JJ to_TO hug_VB you_PRP since_IN march_NN the_DT best_JJS day_NN springs_NNS to_TO mind_VB right_RB now_RB when_WRB i_NN look_VBP back_RB at_IN little_JJ holiday_NN last_JJ year_NN red_heart_NN ::_VBZ red_heart_NN
